,Unnamed: 0,step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,amount_oldbalanceOrg,orig_transaction_error,dest_transaction_error,orig_dest,transaction_duration
2393095,2393095,201,TRANSFER,522846.3,C980233024,31421.0,0.0,C871624371,0.0,522846.3,0,0,not equal,error,no error,C-C,less than a month
5454647,5454647,379,CASH_OUT,44213.11,C1643450159,538.0,0.0,C1278918530,0.0,44213.11,0,0,not equal,error,no error,C-C,less than a month
675301,675301,36,CASH_OUT,193742.66,C53645358,18580.0,0.0,C2036973016,101750.26,434809.13,0,0,not equal,error,error,C-C,less than a week
2818474,2818474,225,PAYMENT,22430.43,C503412965,99775.0,77344.57,M1263793034,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
4949029,4949029,351,CASH_OUT,102638.53,C599811362,34596.0,0.0,C1048076062,343582.4,446220.93,0,0,not equal,error,error,C-C,less than a month
5935832,5935832,404,PAYMENT,1851.3,C1330155101,54124.0,52272.7,M222432370,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
4295865,4295865,307,TRANSFER,682421.19,C239038477,0.0,0.0,C1659190264,3418340.66,4100761.84,0,0,not equal,error,error,C-C,less than a month
2564784,2564784,206,TRANSFER,477566.3,C1146648019,0.0,0.0,C665634869,846401.74,1323968.05,0,0,not equal,error,error,C-C,less than a month
2942493,2942493,230,TRANSFER,507228.33,C736539906,0.0,0.0,C65797384,1175981.84,1683210.17,0,0,not equal,error,error,C-C,less than a month
2766703,2766703,213,PAYMENT,1269.8,C1529145831,304.0,0.0,M1682894382,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
35243,35243,9,CASH_OUT,388363.76,C1383126215,20163.0,0.0,C1514884249,19867.0,9783620.25,0,0,not equal,error,error,C-C,less than one day
5944768,5944768,405,PAYMENT,4473.03,C1212761451,966.0,0.0,M72224492,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5817928,5817928,401,CASH_IN,316302.59,C556721802,19069.0,335371.59,C247563995,0.0,0.0,0,0,not equal,error,error,C-C,less than a month
4574263,4574263,328,CASH_IN,184345.89,C1054837213,3592005.99,3776351.88,C1490224890,216017.27,31671.39,0,0,not equal,error,error,C-C,less than a month
5187507,5187507,362,PAYMENT,9168.33,C1192655497,0.0,0.0,M850199959,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1531540,1531540,154,PAYMENT,5708.55,C699323830,41810.7,36102.15,M1541589117,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
3813716,3813716,281,PAYMENT,6818.21,C1627693561,1887.0,0.0,M640826548,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1635625,1635625,157,CASH_OUT,318766.73,C786074097,0.0,0.0,C1637649948,8131066.28,8660437.81,0,0,not equal,error,error,C-C,less than a week
2913187,2913187,229,PAYMENT,23678.22,C130158865,0.0,0.0,M1269509447,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
6034189,6034189,476,PAYMENT,847.27,C1729575537,41285.0,40437.73,M167924471,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
1821300,1821300,163,PAYMENT,4759.79,C970354921,16379.0,11619.21,M361560240,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
2699100,2699100,211,CASH_OUT,45882.94,C420149318,0.0,0.0,C1018551158,88238.0,134120.94,0,0,not equal,error,no error,C-C,less than a month
6260451,6260451,608,PAYMENT,5141.58,C1229882547,184.0,0.0,M577933796,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5032934,5032934,354,CASH_OUT,18238.03,C156805162,10526.63,0.0,C624792475,91144.65,109382.68,0,0,not equal,error,no error,C-C,less than a month
1387205,1387205,139,CASH_IN,37400.79,C14118440,13282850.88,13320251.67,C1755804881,2435922.94,2398522.15,0,0,not equal,error,error,C-C,less than a week
1313749,1313749,136,CASH_OUT,223882.65,C870875850,49993.0,0.0,C1226198700,13495.63,0.0,0,0,not equal,error,error,C-C,less than a week
648881,648881,35,CASH_OUT,163900.2,C1042964278,9056.0,0.0,C938845005,0.0,163900.2,0,0,not equal,error,no error,C-C,less than a week
4908555,4908555,349,CASH_IN,35296.47,C1391136067,2454088.7,2489385.17,C1484903222,1293374.8,1258078.33,0,0,not equal,error,error,C-C,less than a month
4589562,4589562,328,PAYMENT,23978.05,C1249510770,303372.73,279394.68,M2070061058,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5006626,5006626,353,CASH_OUT,70169.68,C1164354313,80718.82,10549.15,C20062739,126649.72,196819.4,0,0,not equal,error,no error,C-C,less than a month
5524165,5524165,381,PAYMENT,2036.22,C1140703794,0.0,0.0,M69566848,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
5533296,5533296,381,PAYMENT,8079.1,C326018064,5083.0,0.0,M2021178868,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
3383888,3383888,255,CASH_OUT,155713.39,C1753359435,0.0,0.0,C219761258,208638.93,364352.31,0,0,not equal,error,error,C-C,less than a month
4023817,4023817,299,CASH_OUT,158827.27,C862591005,0.0,0.0,C767023217,970004.74,1128832.01,0,0,not equal,error,error,C-C,less than a month
789973,789973,40,PAYMENT,24199.86,C1518495721,170240.57,146040.71,M417009986,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
249413,249413,14,PAYMENT,15272.15,C1927688499,30422.0,15149.85,M1108308082,0.0,0.0,0,0,not equal,no error,error,C-M,less than one day
936776,936776,43,CASH_OUT,175426.92,C1547719633,35312.0,0.0,C1819960889,74269.26,249696.18,0,0,not equal,error,error,C-C,less than a week
1321665,1321665,136,CASH_OUT,21132.24,C1044139529,0.0,0.0,C959205237,3015730.13,2827344.01,0,0,not equal,error,error,C-C,less than a week
1419134,1419134,139,CASH_IN,173526.63,C64672773,8089098.48,8262625.11,C1102657135,2100955.66,1927429.03,0,0,not equal,error,error,C-C,less than a week
2801509,2801509,225,CASH_IN,38627.0,C329943834,4084641.39,4123268.39,C1970400978,232711.13,194084.13,0,0,not equal,error,error,C-C,less than a month
4073233,4073233,300,PAYMENT,48248.77,C1607582052,106289.43,58040.67,M1284949305,0.0,0.0,0,0,not equal,error,error,C-M,less than a month
451593,451593,19,CASH_OUT,22865.93,C2070186343,232275.79,209409.85,C1241671236,272589.21,295455.14,0,0,not equal,error,error,C-C,less than one day
754880,754880,38,CASH_OUT,234713.06,C888273942,0.0,0.0,C542420222,1643416.33,1878129.39,0,0,not equal,error,error,C-C,less than a week
4825152,4825152,346,CASH_IN,89917.0,C477193728,105965.0,195882.0,C1603961995,3364428.98,3274511.98,0,0,not equal,error,error,C-C,less than a month
1127303,1127303,131,CASH_IN,41856.05,C746231629,125.0,41981.05,C903518357,0.0,0.0,0,0,not equal,error,error,C-C,less than a week
5028527,5028527,354,CASH_IN,34696.51,C121958909,72989.54,107686.05,C2131183446,135061.74,100365.24,0,0,not equal,error,error,C-C,less than a month
5102474,5102474,355,CASH_OUT,238315.98,C610988385,0.0,0.0,C1746668387,598164.76,836480.74,0,0,not equal,error,error,C-C,less than a month
2077879,2077879,182,TRANSFER,581694.4,C143673667,0.0,0.0,C1748297857,817114.76,1398809.15,0,0,not equal,error,error,C-C,less than a month
5377375,5377375,376,CASH_OUT,16527.99,C1658435322,51857.0,35329.01,C275108098,3985124.48,4001652.47,0,0,not equal,error,error,C-C,less than a month
1370344,1370344,138,PAYMENT,621.01,C940905536,0.0,0.0,M428832610,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
4341225,4341225,308,CASH_OUT,363990.99,C2072286700,0.0,0.0,C520886858,415990.94,779981.93,0,0,not equal,error,error,C-C,less than a month
1054852,1054852,96,CASH_IN,162861.01,C267792891,3694768.01,3857629.02,C97745266,1722069.77,1559208.76,0,0,not equal,error,error,C-C,less than a week
923799,923799,43,CASH_OUT,104672.77,C2130863967,0.0,0.0,C647168660,4229483.28,4334156.05,0,0,not equal,error,error,C-C,less than a week
1933328,1933328,177,CASH_OUT,34864.29,C578384230,0.0,0.0,C1809019920,376282.3,411146.59,0,0,not equal,error,error,C-C,less than a month
1842007,1842007,163,PAYMENT,34325.57,C1689719014,101998.91,67673.34,M1368336900,0.0,0.0,0,0,not equal,error,error,C-M,less than a week
